Ia_mean,Ia_std,Ia_max,Ia_min,Ib_mean,Ib_std,Ib_max,Ib_min,VDC_mean,VDC_std,VDC_max,VDC_min,IDC_mean,IDC_std,IDC_max,IDC_min,T1_mean,T1_std,T1_max,T1_min,T2_mean,T2_std,T2_max,T2_min,T3_mean,T3_std,T3_max,T3_min,Current_RMS_mean,Current_RMS_std,Current_RMS_max,Current_RMS_min,Temp_Max_mean,Temp_Max_std,Temp_Max_max,Temp_Max_min,Temp_Avg_mean,Temp_Avg_std,Temp_Avg_max,Temp_Avg_min,Power_DC_mean,Power_DC_std,Power_DC_max,Power_DC_min,Temp_Diff_Max_mean,Temp_Diff_Max_std,Temp_Diff_Max_max,Temp_Diff_Max_min,Current_RMS_slope,Temp_Max_slope,VDC_slope,Impedance_mean,Current_min,Current_Delta,FDD,fault_type
532.4,0.8433,533.0,531.0,390.2,1.4757,393.0,388.0,-21.0166,3.0912,-17.1065,-26.8817,506.7,0.9487,508.0,505.0,10.5772,0.0,10.5772,10.5772,11.2039,0.5261,11.484,9.7571,12.6211,0.0403,12.6462,12.5628,466.7478,0.8538,467.8424,465.0296,12.6212,0.0403,12.6462,12.5628,11.4675,0.1842,11.5691,10.9657,8.3368,2.2008,11.393,5.0635,2.1259,0.2414,2.8057,1.9856,-0.123438,0.002527,-0.236974,0.045028,465.0296,0.0,F0,normal
531.3,1.2517,533.0,529.0,389.2,1.8135,393.0,387.0,-23.4604,4.6368,-17.1065,-31.7693,506.6,0.9661,508.0,505.0,10.5608,0.0848,10.6595,10.3308,11.4532,0.8616,13.3989,9.7571,12.4884,0.4129,12.6462,11.3187,465.7031,1.0263,467.6927,464.4588,12.572,0.481,13.3989,11.4013,11.5008,0.3393,12.2074,10.9657,9.4037,2.5885,14.1056,5.0635,2.0931,0.487,2.8217,1.0705,-0.217023,-0.01949,-0.088865,0.050376,464.4588,-1.2526,F0,normal
531.1,1.1005,533.0,529.0,387.7,1.3375,390.0,386.0,-22.4829,4.8604,-17.1065,-31.7693,506.3,0.8233,508.0,505.0,10.5856,0.2528,11.2361,10.3308,11.6093,0.6293,13.3989,11.4013,12.5637,0.5066,13.3989,11.3187,464.9628,0.4959,465.8653,464.4588,12.6472,0.5509,13.3989,11.4013,11.5862,0.3042,12.2074,11.0169,9.3856,2.132,14.1056,7.5953,2.0616,0.5401,2.9039,1.0705,-0.045021,0.028096,1.214491,0.048354,464.4588,-0.8357,F0,normal
531.7,1.0593,534.0,531.0,387.7,1.1595,390.0,386.0,-20.5279,3.2989,-17.1065,-26.8817,506.2,0.9189,508.0,505.0,10.561,0.2922,11.2361,10.0847,11.3107,0.2866,11.4013,10.4951,12.9057,0.4676,13.651,12.4795,465.3048,0.874,467.0059,464.6127,12.9058,0.4676,13.651,12.4795,11.5925,0.2055,11.8765,11.1843,8.7889,1.7682,11.393,5.0635,2.3447,0.6265,3.5662,1.4934,0.146106,0.030958,0.029622,0.044117,464.6127,0.6783,F0,normal
532.4,1.2649,534.0,531.0,389.3,1.4181,391.0,387.0,-19.5503,3.456,-17.1065,-26.8817,506.6,1.3499,509.0,505.0,10.5444,0.1696,10.6595,10.0847,11.2942,0.2855,11.4013,10.4951,12.8471,0.4255,13.651,12.5628,466.3719,1.0612,467.9941,464.6127,12.8472,0.4255,13.651,12.5628,11.5619,0.173,11.8765,11.1843,7.8847,2.5249,11.393,3.7977,2.3027,0.5496,3.5662,1.9867,0.185192,-0.076109,0.385082,0.04192,464.6127,2.2411,F0,normal
532.2,1.3984,534.0,530.0,390.0,1.4907,392.0,387.0,-19.5503,3.456,-17.1065,-26.8817,507.1,1.3703,509.0,505.0,10.5855,0.026,10.6595,10.5772,11.4842,0.3075,12.3131,11.2361,12.6462,0.0,12.6462,12.6462,466.5502,1.1585,467.9941,464.0415,12.6462,0.0,12.6462,12.6462,11.572,0.1004,11.8455,11.4865,7.107,2.4796,11.9355,3.7977,2.0607,0.026,2.0689,1.9867,-0.085699,-0.0,-0.266596,0.041904,464.0415,-0.4561,F0,normal
532.1,1.2867,534.0,530.0,388.0,2.4495,392.0,385.0,-20.5279,3.2989,-17.1065,-26.8817,507.0,1.0541,509.0,506.0,10.5526,0.1451,10.7417,10.1667,11.509,0.2951,12.3131,11.2361,12.4967,0.4006,12.7296,11.4013,465.6601,1.2368,467.9941,463.7812,12.4967,0.4006,12.7296,11.4013,11.5195,0.1922,11.8455,11.1266,7.5591,2.0206,11.9355,4.8827,1.9441,0.3991,2.1523,0.8241,-0.134186,-0.040298,0.385082,0.044083,463.7812,1.2998,F0,normal
532.9,1.9692,538.0,531.0,387.2,1.9889,391.0,385.0,-21.9941,4.6081,-17.1065,-31.7693,506.5,0.9718,508.0,505.0,10.5773,0.1688,10.824,10.1667,11.4178,0.0348,11.484,11.4013,12.2256,1.1435,13.3151,9.2666,465.7843,1.3451,468.6219,463.7812,12.4391,0.5996,13.3151,11.4013,11.4069,0.3972,11.8468,10.415,9.0239,3.0659,16.4565,6.5103,1.9929,0.4364,2.491,0.8241,0.198055,0.047919,-0.414704,0.047219,463.7812,0.2632,F0,normal
532.9,1.912,538.0,531.0,389.0,1.6997,391.0,386.0,-23.4604,4.6368,-17.1065,-31.7693,506.9,1.1972,509.0,505.0,10.6101,0.0795,10.824,10.5772,11.1882,0.7662,11.6494,9.0217,12.3834,1.1148,13.3151,9.2666,466.5336,1.0569,468.6219,464.6127,12.5969,0.469,13.3151,11.4013,11.3939,0.4457,11.8468,10.415,9.0239,3.5421,16.4565,4.8827,2.2734,0.4942,3.6245,1.9867,0.086673,0.037093,0.385082,0.050287,464.6127,1.0941,F0,normal
532.4,0.5164,533.0,532.0,388.9,1.1005,390.0,387.0,-21.9941,4.6081,-17.1065,-26.8817,507.0,0.9428,509.0,506.0,10.5608,0.0848,10.6595,10.3308,11.2876,0.8463,12.3131,9.0217,12.588,0.245,12.7296,11.8979,466.2048,0.5645,467.0059,465.6007,12.588,0.245,12.7296,11.8979,11.4788,0.2999,11.8455,10.7484,8.174,2.5543,11.9355,4.8827,2.1827,0.5336,3.6245,1.5671,-0.174134,-0.038795,0.118487,0.047177,465.6007,-1.4052,F0,normal
532.2,0.6325,533.0,531.0,387.5,0.9718,389.0,386.0,-25.9042,14.5355,-17.1065,-65.9824,506.4,0.6992,507.0,505.0,10.6102,0.1868,11.0712,10.3308,11.5173,0.2823,12.3131,11.4013,12.5965,0.317,13.1475,11.8979,465.5074,0.2877,466.0177,465.0296,12.5965,0.317,13.1475,11.8979,11.5747,0.1874,11.8733,11.21,10.8866,6.7486,29.2962,6.3294,1.9863,0.2045,2.1523,1.5671,-0.085708,0.023295,-2.784443,0.055647,465.0296,-0.9881,F0,normal
531.7,1.1595,533.0,530.0,387.6,1.3499,390.0,386.0,-25.9042,14.717,-12.219,-65.9824,506.2,0.9189,508.0,505.0,10.676,0.1971,11.0712,10.4951,11.4344,0.0427,11.484,11.4013,13.1843,1.63,17.7759,12.3131,465.2636,0.7993,466.5887,464.1966,13.1844,1.63,17.7759,12.3131,11.7649,0.549,13.279,11.4579,11.1036,6.7137,29.2962,5.4252,2.5083,1.6541,7.1987,1.6536,0.058468,0.300507,0.473948,0.055676,464.1966,1.2474,F0,normal
531.9,1.8529,536.0,530.0,389.2,1.6193,391.0,386.0,-19.0616,5.737,-12.219,-26.8817,506.2,0.7888,508.0,505.0,10.6102,0.1409,10.9887,10.4951,11.3519,0.2464,11.484,10.6595,13.1925,1.6158,17.7759,12.3963,466.0452,1.3607,468.3039,464.1966,13.1926,1.6157,17.7759,12.3963,11.7182,0.565,13.279,11.2391,8.1378,2.5546,11.9355,4.521,2.5824,1.6248,7.1987,1.9012,0.318502,-0.014937,0.355461,0.040901,464.1966,3.2272,F0,normal
532.0,1.7638,536.0,530.0,390.3,1.3375,393.0,389.0,-18.0841,3.8554,-12.219,-21.9941,506.2,0.6325,507.0,505.0,10.569,0.026,10.5772,10.4951,11.4435,0.5385,12.7296,10.6595,12.7129,0.0527,12.7296,12.5628,466.5624,0.9215,468.3039,465.4471,12.7129,0.0527,12.7296,12.5628,11.5752,0.1942,12.0121,11.2391,7.8485,2.2429,11.393,4.521,2.1439,0.0267,2.1523,2.0677,-0.158533,0.009098,-0.533191,0.03876,465.4471,-2.8568,F0,normal
531.6,0.9661,533.0,530.0,388.2,3.084,393.0,382.0,-21.9941,7.286,-12.219,-36.6569,506.7,1.4181,510.0,505.0,10.5526,0.1451,10.7417,10.1667,11.5508,0.4572,12.7296,10.9064,12.5716,0.3683,12.7296,11.5666,465.459,1.2955,467.4238,463.1134,12.5716,0.3683,12.7296,11.5666,11.5583,0.2174,12.0121,11.2093,8.3729,3.0631,13.563,4.521,2.019,0.3715,2.2295,0.9894,-0.330605,-0.041853,-0.947895,0.047252,463.1134,-2.655,F0,normal
531.3,1.4181,533.0,528.0,386.3,1.8288,389.0,382.0,-23.4604,7.659,-12.219,-36.6569,506.9,1.3703,510.0,505.0,10.5938,0.222,11.0712,10.1667,11.4509,0.0427,11.484,11.4013,12.3162,0.992,13.2312,9.7571,464.4941,1.2042,466.5887,462.4824,12.4889,0.5479,13.2312,11.484,11.4536,0.3502,11.9012,10.6061,8.6261,3.2102,13.563,4.521,1.9771,0.3791,2.2295,0.9894,-0.112832,0.042901,0.148109,0.050507,462.4824,-2.9639,F0,normal
531.2,1.8135,534.0,528.0,387.8,1.4757,390.0,386.0,-21.9941,4.6081,-12.219,-26.8817,506.2,0.9189,507.0,505.0,10.7421,0.3562,11.6494,10.4951,11.3026,0.3719,11.484,10.2487,12.4992,0.9822,13.2312,9.7571,465.061,1.4331,467.5767,462.4824,12.6719,0.4589,13.2312,11.484,11.5146,0.3948,12.0382,10.6061,9.4037,2.1701,11.9355,4.521,2.0695,0.2176,2.3974,1.6625,0.234606,0.045749,-0.059243,0.047293,462.4824,0.6783,F0,normal
531.9,1.4491,534.0,529.0,389.2,0.9189,391.0,388.0,-21.0166,3.0912,-17.1065,-26.8817,504.2,5.7889,507.0,488.0,10.7173,0.33,11.6494,10.5772,11.3277,0.511,12.3131,10.2487,12.7546,0.1117,13.0638,12.6462,466.0444,1.0766,467.5767,464.307,12.7547,0.1117,13.0638,12.6462,11.5999,0.2381,12.0382,11.1574,12.1887,9.5894,39.0616,6.3294,2.095,0.1808,2.3974,1.6625,0.149504,-0.008611,0.473948,0.045096,464.307,1.7107,F0,normal
531.8,0.7888,533.0,531.0,388.9,1.2867,391.0,387.0,-19.0616,4.7219,-12.219,-26.8817,504.6,5.9852,508.0,488.0,10.6101,0.0425,10.6595,10.5772,11.5257,0.3581,12.3131,10.9064,12.7546,0.0403,12.813,12.7296,465.8621,0.9226,467.4238,464.6127,12.7546,0.0403,12.813,12.7296,11.6302,0.1246,11.9007,11.4318,10.6696,10.1436,39.0616,4.521,2.1445,0.0611,2.2358,2.0701,-0.148921,0.010615,0.651678,0.040917,464.6127,-0.4169,F0,normal
531.8,0.7888,533.0,531.0,387.4,1.5055,390.0,385.0,-20.5279,5.1777,-12.219,-26.8817,506.7,1.1595,508.0,504.0,10.5855,0.0607,10.6595,10.4951,11.5005,0.1281,11.7322,11.4013,12.6713,0.2079,12.813,12.1468,465.2374,0.6931,466.4354,464.1966,12.6713,0.2079,12.813,12.1468,11.5858,0.0995,11.7075,11.4027,7.9027,2.0354,9.9462,4.521,2.0859,0.1994,2.2358,1.5696,-0.126265,-0.023725,-0.444326,0.044123,464.1966,-1.2505,F0,normal
531.9,1.1972,533.0,529.0,387.0,1.2472,390.0,385.0,-18.0841,9.4437,7.3314,-26.8817,506.6,0.6992,508.0,506.0,10.6761,0.2569,11.1536,10.4951,11.4509,0.0427,11.484,11.4013,12.6798,0.2613,13.0638,12.1468,465.1285,0.4564,465.7564,464.1966,12.6798,0.2613,13.0638,12.1468,11.6023,0.1588,11.9005,11.4027,7.2698,3.7701,9.9462,-2.7126,2.0037,0.1981,2.2345,1.5696,0.010653,0.039408,0.947895,0.03888,464.1966,0.572,F0,normal
531.7,1.2517,533.0,529.0,389.1,1.8529,391.0,387.0,-15.1515,9.2735,7.3314,-26.8817,506.5,0.7071,508.0,506.0,10.6925,0.2491,11.1536,10.4951,11.4426,0.0584,11.484,11.3187,12.7797,0.1632,13.0638,12.4795,465.89,0.8364,467.0059,464.7263,12.7797,0.1632,13.0638,12.4795,11.6383,0.1334,11.9005,11.4862,6.2752,3.8096,9.9462,-2.7126,2.0872,0.138,2.2358,1.8265,0.236423,-0.005097,-1.599573,0.032522,464.7263,1.6694,F0,normal
531.9,0.8756,533.0,530.0,390.2,0.7888,391.0,389.0,-19.5503,6.6178,-12.219,-31.7693,506.7,0.6749,508.0,506.0,10.6101,0.0575,10.6595,10.4951,11.4675,0.1863,11.9808,11.3187,12.7713,0.059,12.813,12.6462,466.4623,0.6069,467.4238,465.4471,12.7713,0.059,12.813,12.6462,11.6163,0.0724,11.7899,11.5142,7.6134,2.4714,11.7546,3.6168,2.1612,0.0611,2.2358,2.0701,-0.053762,0.00556,-1.155247,0.041912,465.4471,-1.4067,F0,normal
531.8,0.9189,533.0,530.0,389.3,1.3375,391.0,387.0,-21.5054,4.8604,-17.1065,-31.7693,506.6,0.6992,508.0,506.0,10.6184,0.0799,10.6595,10.4129,11.7174,0.7306,13.7351,11.4013,12.6634,0.4159,12.813,11.484,466.0291,1.0209,467.4238,464.4588,12.7556,0.5372,13.7351,11.484,11.6664,0.3157,12.4025,11.0994,8.5357,1.9825,11.9355,6.3294,2.1373,0.4753,3.0756,1.071,-0.215749,-0.022374,0.148109,0.046146,464.4588,-1.9766,F0,normal
531.9,0.9944,533.0,530.0,387.9,1.5951,391.0,386.0,-20.0391,4.1216,-12.219,-26.8817,506.5,0.9718,508.0,505.0,10.4221,0.6643,11.0712,8.6141,11.6925,0.7185,13.7351,11.4013,12.7642,0.5943,13.9879,11.484,465.5026,1.0121,467.4238,464.1966,12.8564,0.6695,13.9879,11.484,11.6263,0.333,12.4025,11.0994,8.2283,2.4945,11.9355,4.521,2.4343,1.1536,5.3738,1.071,-0.09266,0.033935,0.355461,0.043048,464.1966,-0.8347,F0,normal
531.9,1.2867,534.0,530.0,387.9,1.3703,390.0,386.0,-21.0166,4.4914,-12.219,-26.8817,506.8,0.7888,508.0,505.0,10.4386,0.6672,11.0712,8.6141,11.4426,0.0436,11.484,11.4013,12.9978,0.4855,13.9879,12.6462,465.5026,1.0097,467.16,464.0415,12.9978,0.4855,13.9879,12.6462,11.6263,0.1563,11.9326,11.3344,8.1378,2.2506,11.393,4.521,2.5592,1.0689,5.3738,1.575,0.198479,0.009076,-0.17773,0.045148,464.0415,2.2388,F0,normal
532.0,1.633,535.0,530.0,388.9,0.7379,390.0,387.0,-21.0166,4.4914,-12.219,-26.8817,506.8,1.0328,508.0,505.0,10.643,0.052,10.7417,10.5772,11.3272,0.2648,11.484,10.5772,12.922,0.3188,13.8193,12.7296,465.9764,1.0845,467.7318,464.0415,12.922,0.3188,13.8193,12.7296,11.6307,0.1477,11.9326,11.3225,7.9932,1.988,11.393,5.0635,2.279,0.3401,3.2421,2.1523,0.119101,-0.035102,0.651678,0.045102,464.0415,1.4056,F0,normal
531.8,1.3984,535.0,530.0,389.3,0.6749,391.0,389.0,-19.5503,4.7499,-12.219,-26.8817,505.1,4.7714,508.0,492.0,10.6266,0.0425,10.6595,10.5772,11.4269,0.5146,12.5628,10.5772,12.8214,0.0264,12.8966,12.813,466.0293,0.8342,467.7318,464.8769,12.8214,0.0264,12.8966,12.813,11.625,0.1801,12.0118,11.3225,10.0367,8.1337,32.5513,5.0635,2.1948,0.0435,2.2371,2.1536,-0.134531,-0.00152,-0.148109,0.041951,464.8769,-1.1416,F0,normal
531.5,0.9718,533.0,530.0,388.3,1.8288,391.0,385.0,-20.5279,4.6368,-12.219,-26.8817,505.3,5.0343,511.0,492.0,10.6019,0.078,10.6595,10.4129,11.5424,0.419,12.5628,10.9064,12.738,0.1861,12.813,12.2299,465.4418,0.663,466.8538,464.6127,12.738,0.1861,12.813,12.2299,11.6274,0.174,12.0118,11.3756,10.0367,8.3218,32.5513,1.6276,2.1361,0.1354,2.2358,1.817,-0.129935,-0.03686,0.148109,0.044104,464.6127,-0.9384,F0,normal
532.1,0.9944,533.0,531.0,387.2,1.1353,389.0,385.0,-19.5503,5.2792,-12.219,-26.8817,507.1,1.9692,511.0,505.0,10.6267,0.206,11.1536,10.4129,11.4509,0.0799,11.6494,11.4013,12.8388,0.4434,13.9879,12.2299,465.3257,0.4673,466.1722,464.6127,12.8388,0.4434,13.9879,12.2299,11.6388,0.2108,12.1809,11.3756,7.1794,3.802,13.9247,1.6276,2.2121,0.259,2.8343,1.817,0.094705,0.037115,0.385082,0.042014,464.6127,1.5595,F0,normal
533.2,2.5298,540.0,531.0,388.1,1.4491,390.0,386.0,-19.0616,5.254,-12.219,-26.8817,506.7,1.2517,509.0,505.0,10.6678,0.2277,11.1536,10.4129,11.4261,0.0558,11.484,11.3187,13.0903,0.5994,14.4106,12.6462,466.33,1.5143,470.1829,465.0296,13.0903,0.5994,14.4106,12.6462,11.7281,0.2475,12.1809,11.4868,7.6496,3.1172,13.9247,2.7126,2.4225,0.5404,3.8333,1.9914,0.335168,0.014836,-0.533191,0.040876,465.0296,1.8215,F0,normal
533.0,2.582,540.0,531.0,390.0,1.8856,393.0,386.0,-19.0616,4.7219,-12.219,-26.8817,506.8,1.1353,509.0,505.0,10.6348,0.1347,10.9887,10.4951,11.4675,0.1904,11.9808,11.3187,12.9979,0.501,14.4106,12.7296,467.0092,1.2791,470.1829,465.3413,12.9978,0.5011,14.4106,12.7296,11.7001,0.1839,12.1573,11.542,7.1613,1.6883,9.9462,4.521,2.363,0.5239,3.8333,1.9914,0.05883,-0.05601,0.17773,0.040816,465.3413,1.7829,F0,normal
531.8,0.6325,533.0,531.0,390.1,1.7288,393.0,387.0,-20.0391,4.7219,-12.219,-26.8817,507.0,1.0541,509.0,506.0,10.6019,0.0397,10.6595,10.5772,11.6004,0.4394,12.7296,11.3187,12.8464,0.0431,12.8966,12.813,466.3642,0.8143,467.4238,464.6127,12.8464,0.0432,12.8966,12.813,11.6829,0.1578,12.0952,11.5697,7.3783,2.3729,11.9355,4.521,2.2445,0.0471,2.3193,2.1536,-0.230461,0.007093,-0.770165,0.042969,464.6127,-2.8111,F0,normal
531.7,0.483,532.0,531.0,388.0,1.5635,391.0,386.0,-20.5279,4.0238,-12.219,-26.8817,506.3,0.9487,508.0,505.0,10.5773,0.1025,10.6595,10.3308,11.5672,0.4123,12.7296,11.3187,12.7135,0.4068,12.8966,11.5666,465.4302,0.6698,466.4354,464.6127,12.7135,0.4068,12.8966,11.5666,11.6193,0.2281,12.0952,11.1543,8.6261,2.1534,11.9355,5.4252,2.1362,0.3815,2.3987,1.0716,-0.141276,-0.013119,0.207352,0.044105,464.6127,-0.417,F0,normal
531.6,1.2649,533.0,529.0,387.4,0.8433,389.0,386.0,-18.5728,3.2989,-12.219,-21.9941,506.1,0.8756,507.0,505.0,10.4546,0.5298,10.9887,9.0217,11.4592,0.0399,11.484,11.4013,12.8644,0.5796,13.8193,11.5666,465.1229,0.6821,466.1722,464.0415,12.8644,0.5796,13.8193,11.5666,11.5927,0.195,11.848,11.1543,8.0836,1.7781,11.393,5.4252,2.4097,0.964,4.7976,1.0716,-0.001032,0.109091,0.088865,0.039931,464.0415,0.572,F0,normal
532.0,1.4907,534.0,529.0,389.0,1.5635,392.0,387.0,-22.4829,13.9103,-12.219,-61.0948,506.2,0.9189,508.0,505.0,10.4957,0.5323,10.9887,9.0217,11.3931,0.1802,11.484,10.9064,13.0141,0.3516,13.8193,12.7296,466.0185,1.2114,467.8424,464.0415,13.0141,0.3516,13.8193,12.7296,11.6343,0.1237,11.848,11.4141,10.0547,7.8035,31.6471,5.0635,2.5183,0.8503,4.7976,1.7408,0.264263,-0.056941,-0.740543,0.048245,464.0415,1.4045,F0,normal
532.1,0.8756,534.0,531.0,390.3,2.0028,395.0,388.0,-24.4379,13.6794,-12.219,-61.0948,506.5,1.5092,509.0,504.0,10.6266,0.0425,10.6595,10.5772,11.3933,0.3005,12.0638,10.9064,12.8799,0.0528,12.8966,12.7296,466.6195,0.8519,467.9669,465.6007,12.8799,0.0528,12.8966,12.7296,11.6332,0.1071,11.8733,11.4601,10.4707,8.0331,31.6471,3.7977,2.2533,0.0762,2.3193,2.0701,-0.022212,0.007085,1.510708,0.052372,465.6007,0.0,F0,normal
531.6,0.6992,532.0,530.0,389.2,2.4404,395.0,386.0,-19.5503,5.2792,-12.219,-26.8817,507.1,1.5239,509.0,504.0,10.6184,0.0581,10.7417,10.5772,11.4676,0.243,12.0638,11.0712,12.7552,0.4184,12.8966,11.5666,465.8753,0.9066,467.9669,464.7688,12.7552,0.4185,12.8966,11.5666,11.6137,0.1671,11.8733,11.2093,7.1432,3.2048,13.0205,3.7977,2.1369,0.4106,2.3193,0.9894,-0.160345,-0.060984,1.096004,0.041965,464.7688,-0.4163,F0,normal
531.5,0.9718,533.0,530.0,386.9,1.5951,389.0,385.0,-18.0841,5.0479,-12.219,-26.8817,507.1,0.9944,509.0,506.0,10.6185,0.2398,11.1536,10.1667,11.4509,0.0427,11.484,11.4013,12.4907,0.9349,13.3151,10.1667,464.8579,0.8188,466.0177,463.2089,12.6142,0.6237,13.3151,11.4013,11.52,0.3478,11.9842,10.7151,6.5283,2.3693,11.9355,3.7977,2.0367,0.4995,2.3961,0.9894,-0.169481,-0.02199,-0.236974,0.038902,463.2089,-1.2489,F0,normal
531.5,1.1785,534.0,530.0,386.9,1.4491,389.0,385.0,-18.5728,6.5371,-7.3314,-26.8817,507.0,0.8165,508.0,506.0,10.5938,0.2415,11.1536,10.1667,11.4344,0.0427,11.484,11.4013,12.7327,0.962,13.8193,10.1667,464.8576,1.0014,467.16,463.2089,12.8562,0.6114,13.8193,11.4013,11.587,0.3506,11.9842,10.7151,6.9081,2.8271,11.9355,2.7126,2.3034,0.4976,3.3242,1.2346,0.210196,0.091672,-0.029622,0.039954,463.2089,0.5202,F0,normal
531.9,1.1972,534.0,531.0,389.0,1.5635,392.0,387.0,-19.0616,6.5977,-7.3314,-26.8817,506.8,1.0328,508.0,505.0,10.569,0.0607,10.6595,10.4951,11.3272,0.2944,11.484,10.4951,12.9888,0.2944,13.8193,12.813,465.9615,0.9999,467.16,464.6127,12.9889,0.2944,13.8193,12.813,11.6283,0.159,11.9328,11.2677,7.3783,2.9835,11.393,2.7126,2.4198,0.3201,3.3242,2.2371,0.227355,-0.008629,-0.533191,0.040908,464.6127,2.0912,F0,normal
532.0,0.9428,534.0,531.0,389.5,1.2693,392.0,388.0,-20.5279,5.6672,-12.219,-26.8817,506.9,1.1005,508.0,505.0,10.6019,0.0555,10.6595,10.4951,11.4268,0.4976,12.3963,10.4951,12.8966,0.0394,12.9801,12.813,466.2274,0.5534,467.16,465.4471,12.8966,0.0394,12.9801,12.813,11.6417,0.1801,11.9567,11.2677,7.8666,3.0335,11.9355,3.6168,2.2946,0.0397,2.3207,2.2371,-0.09784,0.009115,-0.444326,0.04403,465.4471,0.1545,F0,normal
531.8,0.7888,533.0,531.0,388.0,1.4907,390.0,386.0,-21.0166,6.0082,-12.219,-26.8817,506.6,1.7764,508.0,502.0,10.6266,0.0575,10.6595,10.4951,11.5836,0.3679,12.3963,10.9887,12.8215,0.1983,12.9801,12.3131,465.4874,0.6144,466.4354,464.1966,12.8216,0.1983,12.9801,12.3131,11.6772,0.1454,11.9567,11.4855,8.391,3.2025,12.6588,3.6168,2.1949,0.1974,2.3207,1.6536,-0.143485,-0.039921,-0.17773,0.04515,464.1966,-0.524,F0,normal
531.8,0.6325,533.0,531.0,386.9,1.1972,389.0,385.0,-24.4379,12.4609,-12.219,-56.2072,506.1,1.5951,507.0,502.0,10.6431,0.1637,11.0712,10.4951,11.5005,0.0854,11.7322,11.4013,12.8467,0.279,13.3989,12.3131,465.0291,0.458,465.6007,464.1966,12.8468,0.2789,13.3989,12.3131,11.6634,0.1389,11.9847,11.4855,10.2175,4.4397,20.7967,4.521,2.2036,0.2197,2.4029,1.6536,-0.000692,0.017241,-0.85903,0.052551,464.1966,-0.4175,F0,normal
532.2,0.7888,534.0,531.0,387.3,1.1595,389.0,385.0,-21.0166,15.5927,7.3314,-56.2072,506.6,1.075,508.0,505.0,10.6926,0.2988,11.4013,10.4951,11.4179,0.1015,11.484,11.1536,12.9887,0.2446,13.3989,12.6462,465.4241,0.6358,466.3287,464.3539,12.9887,0.2445,13.3989,12.6462,11.6997,0.1797,12.0672,11.542,8.1378,6.0892,20.7967,-3.2551,2.2961,0.1501,2.4029,1.9976,0.186525,-0.009648,2.606712,0.045156,464.3539,1.9748,F0,normal
532.1,1.1972,534.0,530.0,388.3,1.767,391.0,385.0,-17.1065,10.3039,7.3314,-26.8817,506.8,1.5492,509.0,504.0,10.6679,0.2619,11.4013,10.4951,11.4262,0.1951,11.8979,11.1536,12.997,0.1617,13.3989,12.7296,465.7843,0.8844,467.0059,463.7812,12.9969,0.1617,13.3989,12.7296,11.697,0.1514,12.0672,11.542,6.6188,4.7066,11.9355,-3.2551,2.3291,0.1298,2.4029,1.9976,-0.030776,-0.018289,-0.355461,0.036726,463.7812,-1.8195,F0,normal
531.3,1.0593,533.0,530.0,389.0,2.0548,392.0,385.0,-18.5728,6.5371,-7.3314,-26.8817,506.6,1.5055,509.0,504.0,10.6101,0.0425,10.6595,10.5772,11.451,0.1837,11.8979,11.2361,12.9801,0.0,12.9801,12.9801,465.62,0.9428,467.0059,463.7812,12.9801,0.0,12.9801,12.9801,11.6804,0.0623,11.8184,11.5978,7.4868,3.0621,11.9355,1.6276,2.37,0.0425,2.4029,2.3207,-0.105812,0.0,0.85903,0.039888,463.7812,-0.266,F0,normal
531.0,0.8165,532.0,530.0,389.2,1.8135,392.0,387.0,-18.0841,4.4914,-12.219,-26.8817,506.4,0.8433,508.0,505.0,10.643,0.0649,10.7417,10.5772,11.4178,0.0759,11.484,11.2361,12.8637,0.3984,13.0638,11.7322,465.5317,0.9752,467.2729,464.0415,12.8637,0.3984,13.0638,11.7322,11.6415,0.1384,11.7356,11.2643,7.3783,1.6193,9.9462,4.521,2.2207,0.4071,2.4029,1.0727,-0.054133,-0.004012,-0.236974,0.038846,464.0415,-0.2699,F0,normal
531.7,1.8288,536.0,530.0,389.0,1.5635,392.0,387.0,-20.5279,4.0238,-17.1065,-26.8817,506.4,0.6992,508.0,506.0,10.643,0.0756,10.7417,10.4951,11.3271,0.2378,11.484,10.6595,13.0323,0.7208,14.75,11.7322,465.8478,1.2319,468.3039,464.0415,13.0323,0.7208,14.75,11.7322,11.6675,0.2591,12.2428,11.2643,8.5357,2.0456,11.9355,5.0635,2.3893,0.7424,4.1728,1.0727,0.047485,0.075754,-0.6813,0.044065,464.0415,-1.9773,F0,normal
532.0,1.7638,536.0,530.0,389.4,1.075,390.0,387.0,-22.9717,3.0912,-17.1065,-26.8817,506.1,0.7379,508.0,505.0,10.6184,0.0581,10.6595,10.4951,11.0488,0.976,11.6494,8.3699,13.1488,0.5632,14.75,12.8966,466.186,0.919,468.3039,465.2956,13.1487,0.5632,14.75,12.8966,11.6053,0.3938,12.2428,10.6698,10.1452,2.2945,13.9247,5.0635,2.7594,0.8672,4.6103,2.3207,0.009718,-0.092998,-0.533191,0.049276,465.2956,0.8347,F0,normal
